country,year,gdp,meat_consumption,temperature,ghg_emission
Bolivia,2001,948.87,48.22,21.23,0.00725
Bolivia,2002,904.23,48.92,21.61,0.01266
Bolivia,2003,907.54,48.92,21.26,0.01399
Bolivia,2004,967.41,50.11,21.57,0.02785
Bolivia,2005,1034.31,53.78,21.37,0.03352
Bolivia,2006,1218.87,62.77,21.47,0.017480000000000002
Bolivia,2007,1372.63,70.14,21.13,0.023809999999999998
Bolivia,2008,1715.21,71.82,21.19,0.01234
Bolivia,2009,1754.21,64.09,21.38,0.00773
Bolivia,2010,1955.46,69.12,21.45,0.01024
Bolivia,2011,2346.34,68.22,21.56,0.0608
Bolivia,2012,2609.88,66.9,21.61,0.059910000000000005
Botswana,1970,153.33,39.49,22.86,0.018080000000000002
Botswana,1971,196.42,39.69,22.08,0.01015
Botswana,1972,247.73,43.5,22.06,0.01127
Botswana,1973,353.86,28.64,22.37,0.01184
Botswana,1974,428.19,18.78,21.22,0.0106
Botswana,1975,479.09,16.29,21.67,0.012490000000000001
Botswana,1976,483.14,15.83,21.14,0.01184
Botswana,1977,564.13,15.34,22.06,0.0132
Botswana,1978,709.19,14.38,21.69,0.01289
Botswana,1979,947.75,12.93,22.37,0.015269999999999999
Botswana,1980,1181.6,14.34,21.85,0.01239
Botswana,1981,1154.18,15.2,21.61,0.010759999999999999
Botswana,1982,1054.04,13.54,22.49,0.01133
Botswana,1983,1176.81,10.67,22.96,0.010620000000000001
Botswana,1984,1202.98,25.97,22.53,0.00815
Botswana,1985,1042.24,20.08,22.27,0.00792
Botswana,1986,1253.56,14.25,22.31,0.00748
Botswana,1987,1701.68,19.11,23.14,0.009340000000000001
Botswana,1988,2203.66,21.16,22.25,0.0072900000000000005
Botswana,1989,2477.98,22.1,22.1,0.00808
Botswana,1990,2945.83,30.18,22.94,0.01039
Botswana,1991,2972.73,30.92,22.06,0.00827
Botswana,1992,3040.96,32.83,23.29,0.011359999999999999
Botswana,1993,2973.38,29.7,22.68,0.00657
Botswana,1994,2970.12,23.87,22.38,0.00773
Botswana,1995,3219.91,31.96,23.21,0.00827
Botswana,1996,3221.68,31.06,22.2,0.00678
Botswana,1997,3258.98,26.75,22.34,0.00656
Botswana,1998,3039.97,22.4,23.07,0.021759999999999998
Botswana,1999,3405.81,20.27,22.98,0.02156
Botswana,2000,3522.31,23.21,21.87,0.02415
Botswana,2001,3278.01,20.8,22.35,0.03245
Botswana,2002,3190.62,23.02,22.99,0.030180000000000002
Botswana,2003,4330.94,19.79,23.4,0.01008
Botswana,2004,5073.54,26.15,22.35,0.01353
Botswana,2005,5520.12,27.95,23.37,0.01344
Botswana,2006,5516.04,25.48,21.8,0.02369
Botswana,2007,5832.73,24.66,22.4,0.013909999999999999
Botswana,2008,5713.53,27.77,22.31,0.038130000000000004
Botswana,2009,5255.77,28.75,22.14,0.01174
Botswana,2010,6434.82,30.41,22.73,0.041089999999999995
Botswana,2011,7617.33,29.15,21.96,0.04063
Botswana,2012,7877.79,29.92,22.4,0.040260000000000004
Brazil,1970,445.02,30.47,25.19,0.01326
Brazil,1971,504.75,29.29,24.61,0.009940000000000001
Brazil,1972,586.21,31.06,25.1,0.0114
Brazil,1973,775.27,31.99,25.17,0.01
Brazil,1974,1004.1,31.31,24.58,0.010490000000000001
Brazil,1975,1153.83,31.94,24.68,0.01133
Brazil,1976,1390.62,33.18,24.72,0.01261
Brazil,1977,1567.01,33.81,25.13,0.01043
Brazil,1978,1744.26,36.75,24.93,0.01167
Brazil,1979,1908.49,39.02,24.94,0.012
Brazil,1980,1947.28,41.0,25.15,0.01242
Brazil,1981,2132.88,40.24,24.98,0.01127
Brazil,1982,2226.77,38.72,25.23,0.01143
Brazil,1983,1570.54,38.83,25.35,0.01127
Brazil,1984,1578.93,36.75,25.11,0.00952
Brazil,1985,1648.08,37.77,24.97,0.00978
Brazil,1986,1941.49,43.93,25.13,0.01017
Brazil,1987,2087.31,44.43,25.56,0.01145
Brazil,1988,2300.38,44.81,25.18,0.01012
Brazil,1989,2908.5,48.71,24.87,0.01009
Brazil,1990,3100.28,49.41,25.27,0.01078
Brazil,1991,3975.39,52.64,25.29,0.01035
Brazil,1992,2596.92,53.68,25.25,0.01069
Brazil,1993,2791.21,55.3,25.35,0.0113
Brazil,1994,3500.61,60.57,25.45,0.00913
Brazil,1995,4748.22,69.02,25.55,0.00972
Brazil,1996,5166.16,70.25,25.34,0.0098
Brazil,1997,5282.01,71.92,25.56,0.00985
Brazil,1998,5087.15,72.22,25.96,0.013330000000000002
Brazil,1999,3478.37,76.44,25.29,0.00926
Brazil,2000,3749.75,78.98,25.2,0.0069900000000000006
Brazil,2001,3156.8,76.38,25.5,0.007209999999999999
Brazil,2002,2829.28,78.69,25.8,0.008870000000000001
Brazil,2003,3070.91,79.66,25.62,0.00894
Brazil,2004,3637.46,81.21,25.5,0.01069
Brazil,2005,4790.44,74.52,25.81,0.012819999999999998
Brazil,2006,5886.46,77.9,25.52,0.008620000000000001
Brazil,2007,7348.03,80.54,25.67,0.014219999999999998
Brazil,2008,8831.02,86.18,25.41,0.00798
Brazil,2009,8597.92,85.21,25.6,0.00625
Brazil,2010,11286.24,89.47,25.81,0.014830000000000001
Brazil,2011,13245.62,92.97,25.43,0.01495
Brazil,2012,12370.02,93.53,25.72,0.015
Bulgaria,1980,2238.8,60.52,10.04,0.01351
Bulgaria,1981,2234.81,64.6,10.76,0.0131
Bulgaria,1982,2169.0,64.52,10.61,0.01325
Bulgaria,1983,1852.81,66.62,10.82,0.01312
Bulgaria,1984,1963.57,65.19,10.75,0.012819999999999998
Bulgaria,1985,1914.55,67.71,10.27,0.013130000000000001
Bulgaria,1986,2260.43,70.1,10.7,0.01326
Bulgaria,1987,3132.3,70.6,10.42,0.0132
Bulgaria,1988,2511.39,74.51,10.76,0.013590000000000001
Bulgaria,1989,2477.02,78.86,11.1,0.0131
Bulgaria,1990,2366.53,62.3,11.6,0.0124
Bulgaria,1991,1267.73,54.33,10.18,0.00993
Bulgaria,1992,1211.98,53.33,11.02,0.00943
Bulgaria,1993,1278.25,62.28,10.71,0.0093
Bulgaria,1994,1148.49,57.15,12.2,0.0091
Bulgaria,1995,2244.52,58.5,10.81,0.009729999999999999
Bulgaria,1996,1457.04,57.89,10.43,0.009909999999999999
Bulgaria,1997,1348.83,57.21,10.23,0.00945
Bulgaria,1998,1809.68,65.65,11.1,0.008709999999999999
Bulgaria,1999,1648.1,57.4,11.79,0.008020000000000001
Bulgaria,2000,1609.88,57.09,11.91,0.0081
Bulgaria,2001,1757.44,55.81,11.62,0.008579999999999999
Bulgaria,2002,2076.83,53.8,11.68,0.00813
Bulgaria,2003,2698.62,45.04,10.95,0.009009999999999999
Bulgaria,2004,3363.8,50.64,11.24,0.00892
Bulgaria,2005,3869.53,50.7,10.78,0.00895
Bulgaria,2006,4490.2,47.88,11.12,0.0092
Bulgaria,2007,5885.95,47.19,12.31,0.009609999999999999
Bulgaria,2008,7261.75,51.49,11.99,0.00957
Bulgaria,2009,6969.56,55.8,11.89,0.00875
Bulgaria,2010,6843.27,52.98,11.77,0.00919
Bulgaria,2011,7813.81,56.64,11.05,0.00993
Bulgaria,2012,7378.02,56.6,12.03,0.0093
Burkina Faso,1970,81.5,10.05,28.5,0.00131
Burkina Faso,1971,84.29,10.11,28.23,0.00128
Burkina Faso,1972,99.33,9.08,28.33,0.00121
Burkina Faso,1973,113.78,6.74,28.82,0.00118
Burkina Faso,1974,124.36,6.45,28.02,0.00109
Burkina Faso,1975,152.73,7.08,27.9,0.00112
Burkina Faso,1976,155.65,7.41,27.77,0.0011300000000000001
Burkina Faso,1977,176.78,7.42,28.35,0.00119
Burkina Faso,1978,225.94,7.53,28.45,0.00114
Burkina Faso,1979,262.08,7.83,28.48,0.00118
Burkina Faso,1980,282.69,7.66,28.77,0.0012699999999999999
Burkina Faso,1981,254.23,7.67,28.41,0.0012
Burkina Faso,1982,245.09,8.72,28.09,0.00126
Burkina Faso,1983,217.99,9.52,28.72,0.00122
Burkina Faso,1984,193.84,9.2,28.63,0.00122
Burkina Faso,1985,200.89,10.11,28.44,0.00126
Burkina Faso,1986,256.76,10.5,28.3,0.00128
Burkina Faso,1987,291.13,10.75,29.16,0.0012900000000000001
Burkina Faso,1988,313.06,10.96,28.44,0.00128
Burkina Faso,1989,304.85,11.06,28.2,0.0012900000000000001
Burkina Faso,1990,351.98,13.48,28.81,0.0013800000000000002
Burkina Faso,1991,346.41,13.76,28.46,0.00131
Burkina Faso,1992,240.96,13.52,28.13,0.0013599999999999999
Burkina Faso,1993,244.13,13.61,28.62,0.00135
Burkina Faso,1994,193.07,13.76,28.04,0.0013599999999999999
Burkina Faso,1995,235.83,13.8,28.47,0.00139
Burkina Faso,1996,249.36,13.84,28.74,0.0014
Burkina Faso,1997,229.49,14.04,28.57,0.00145
Burkina Faso,1998,255.72,13.96,28.99,0.00414
Burkina Faso,1999,265.34,13.81,28.45,0.00367
Burkina Faso,2000,226.48,14.1,28.59,0.004
Burkina Faso,2001,235.49,14.19,28.73,0.00345
Burkina Faso,2002,260.76,14.29,28.98,0.004070000000000001
Burkina Faso,2003,332.34,16.9,28.88,0.00345
Burkina Faso,2004,371.32,16.93,28.99,0.0033200000000000005
Burkina Faso,2005,407.0,17.22,29.24,0.0035600000000000002
Burkina Faso,2006,420.58,17.38,28.92,0.00299
Burkina Faso,2007,475.11,16.81,28.98,0.0030600000000000002
Burkina Faso,2008,569.76,16.41,28.49,0.00277
Burkina Faso,2009,552.75,16.38,29.08,0.0028699999999999997
Burkina Faso,2010,575.45,16.37,29.29,0.00278
Burkina Faso,2011,666.84,16.25,29.06,0.00271
Burkina Faso,2012,673.82,16.1,28.63,0.00265
Cambodia,1970,102.68,10.68,27.01,0.0034
Cambodia,1971,135.85,10.53,26.36,0.00264
Cambodia,1972,69.23,10.28,26.99,0.0022600000000000003
Cambodia,1973,94.36,10.03,27.23,0.00193
Cambodia,1974,78.11,8.75,26.73,0.0013599999999999999
Cambodia,1993,254.12,15.14,26.91,0.00201
Cambodia,1993,78.11,15.14,26.91,0.00201
Cambodia,1994,270.54,14.24,27.12,0.00172
Cambodia,1995,322.93,14.11,27.08,0.00195
Cambodia,1996,319.29,14.46,26.84,0.00173
Cambodia,1997,304.76,15.22,27.22,0.00173
Cambodia,1998,268.99,15.17,27.96,0.0108
Cambodia,1999,295.9,15.16,26.83,0.0046
Cambodia,2000,302.58,16.37,27.06,0.0034700000000000004
Cambodia,2001,321.15,16.04,27.25,0.0051600000000000005
Cambodia,2002,338.99,15.44,27.56,0.00859
Cambodia,2003,362.34,15.99,27.3,0.00824
Cambodia,2004,408.51,16.0,27.18,0.01365
Cambodia,2005,474.11,16.08,27.39,0.00763
Cambodia,2006,539.75,16.05,27.41,0.00758
Cambodia,2007,631.52,16.16,27.24,0.01441
Cambodia,2008,745.61,16.01,26.9,0.00868
Cambodia,2009,738.05,16.33,27.25,0.006220000000000001
Cambodia,2010,785.5,14.84,27.88,0.00882
Cambodia,2011,882.28,14.95,27.0,0.00872
Cambodia,2012,950.88,13.49,27.81,0.008620000000000001
Cameroon,1970,177.92,13.13,24.61,0.01008
Cameroon,1971,184.46,13.07,24.25,0.00963
Cameroon,1972,208.38,12.99,24.53,0.00924
Cameroon,1973,249.36,12.81,24.91,0.00968
Cameroon,1974,311.22,12.68,24.23,0.00757
Cameroon,1975,369.45,12.47,24.23,0.0079
Cameroon,1976,401.41,13.19,24.29,0.007890000000000001
Cameroon,1977,426.79,13.46,24.68,0.00897
Cameroon,1978,543.02,13.49,24.51,0.00755
Cameroon,1979,694.69,13.49,24.79,0.00796
Cameroon,1980,781.86,13.35,24.77,0.00946
Cameroon,1981,859.12,12.25,24.3,0.00787
Cameroon,1982,798.85,12.12,24.3,0.00865
Cameroon,1983,780.61,12.35,24.68,0.008620000000000001
Cameroon,1984,799.55,13.73,24.48,0.00842
Cameroon,1985,809.09,14.21,24.38,0.007529999999999999
Cameroon,1986,1021.71,15.37,24.51,0.00772
Cameroon,1987,1146.44,15.7,25.02,0.00761
Cameroon,1988,1128.02,14.98,24.68,0.006370000000000001
Cameroon,1989,974.99,15.13,24.22,0.00704
Cameroon,1990,946.65,14.91,24.89,0.00828
Cameroon,1991,1024.42,14.45,24.73,0.006670000000000001
Cameroon,1992,911.74,14.33,24.3,0.0073
Cameroon,1993,1204.76,14.07,24.66,0.00674
Cameroon,1994,801.16,13.35,24.63,0.00629
Cameroon,1995,709.11,13.21,24.82,0.006670000000000001
Cameroon,1996,752.53,14.0,24.7,0.006379999999999999
Cameroon,1997,755.24,13.33,24.82,0.00633
Cameroon,1998,720.8,13.73,25.32,0.010709999999999999
Cameroon,1999,741.0,14.42,24.66,0.00892
Cameroon,2000,649.99,14.48,24.61,0.01051
Cameroon,2001,651.1,14.35,24.65,0.00747
Cameroon,2002,707.89,14.42,24.95,0.00784
Cameroon,2003,865.96,14.51,25.01,0.009940000000000001
Cameroon,2004,1009.94,16.7,25.17,0.00565
Cameroon,2005,1011.88,15.23,25.27,0.009059999999999999
Cameroon,2006,1062.14,15.19,25.29,0.0068
Cameroon,2007,1194.07,15.23,25.21,0.00642
Cameroon,2008,1371.75,15.65,25.12,0.00628
Cameroon,2009,1314.71,15.12,25.41,0.0059
Cameroon,2010,1285.26,14.27,25.46,0.00491
Cameroon,2011,1403.26,14.18,24.88,0.0048
Cameroon,2012,1354.62,13.11,24.88,0.0047
Canada,1970,4121.93,94.6,-5.1,0.023209999999999998
Canada,1971,4520.16,96.54,-4.87,0.02333
Canada,1972,5089.59,95.99,-6.8,0.02238
Canada,1973,5838.66,93.97,-4.18,0.02314
Canada,1974,7033.01,95.75,-5.64,0.02361
Canada,1975,7511.21,95.61,-4.95,0.0229
Canada,1976,8809.26,100.55,-4.79,0.02477
Canada,1977,8919.06,98.2,-3.84,0.02422
Canada,1978,9123.69,96.33,-5.3,0.022959999999999998
Canada,1979,10043.66,95.19,-5.01,0.02713
Canada,1980,11170.56,97.77,-4.42,0.029039999999999996
Canada,1981,12337.47,97.56,-2.87,0.02818
Canada,1982,12481.87,95.13,-5.88,0.02295
Canada,1983,13425.12,95.65,-4.75,0.0226
Canada,1984,13877.92,94.16,-4.63,0.02224
Canada,1985,14114.81,96.46,-4.9,0.02232
Canada,1986,14461.07,95.97,-4.84,0.02168
Canada,1987,16308.97,94.8,-3.34,0.02159
Canada,1988,18936.96,96.21,-4.13,0.02326
Canada,1989,20715.63,93.86,-5.07,0.029110000000000004
Canada,1990,21448.36,91.96,-5.02,0.02198
Canada,1991,21768.34,90.99,-4.43,0.022330000000000003
Canada,1992,20879.85,92.72,-4.93,0.02181
Canada,1993,20121.16,91.42,-4.4,0.02286
Canada,1994,19935.38,94.94,-4.43,0.02783
Canada,1995,20613.79,93.73,-4.31,0.02853
Canada,1996,21227.35,91.85,-4.94,0.0236
Canada,1997,21829.23,92.84,-4.23,0.02307
Canada,1998,20952.07,98.05,-2.55,0.03744
Canada,1999,22238.66,102.05,-3.19,0.02702
Canada,2000,24190.25,101.27,-4.03,0.02479
Canada,2001,23738.18,101.29,-3.1,0.02316
Canada,2002,24169.28,100.76,-4.36,0.028980000000000002
Canada,2003,28200.66,99.18,-3.86,0.030060000000000003
Canada,2004,32034.31,99.71,-4.92,0.032560000000000006
Canada,2005,36266.19,95.39,-3.31,0.02636
Canada,2006,40385.87,95.51,-2.46,0.02748
Canada,2007,44543.04,98.79,-4.06,0.02712
Canada,2008,46594.45,96.34,-4.3,0.027339999999999996
Canada,2009,40773.06,94.28,-4.14,0.0223
Canada,2010,47450.32,92.04,-1.89,0.02247
Canada,2011,52101.8,91.88,-3.56,0.0301
Canada,2012,52542.35,92.46,-3.18,0.029589999999999998
Central African Republic,1970,104.41,16.39,25.43,0.05857999999999999
Central African Republic,1971,109.45,16.68,25.1,0.055420000000000004
Central African Republic,1972,123.31,17.23,25.45,0.05355
Central African Republic,1973,143.12,17.75,25.8,0.05864
Central African Republic,1974,146.23,17.69,25.14,0.0409
Central African Republic,1975,193.35,18.64,25.26,0.0445
Central African Republic,1976,225.91,19.08,25.29,0.04562
Central African Republic,1977,248.69,18.55,25.48,0.05549
Central African Republic,1978,292.47,18.84,25.4,0.04299
Central African Republic,1979,327.34,18.04,25.68,0.04734
Central African Republic,1980,362.4,19.37,25.79,0.06114
Central African Republic,1981,306.83,20.54,25.28,0.046169999999999996
Central African Republic,1982,320.43,21.57,25.26,0.054310000000000004
Central African Republic,1983,273.5,23.47,25.59,0.04753
Central African Republic,1984,257.35,22.59,25.3,0.04541
Central African Republic,1985,340.2,22.45,25.31,0.038439999999999995
Central African Republic,1986,432.01,22.64,25.51,0.038419999999999996
Central African Republic,1987,453.75,24.21,25.87,0.04015
Central African Republic,1988,469.53,25.1,25.53,0.03545
Central African Republic,1989,449.4,25.37,25.32,0.03947
Central African Republic,1990,513.31,25.69,25.72,0.0521
Central African Republic,1991,478.5,26.02,25.7,0.036860000000000004
Central African Republic,1992,477.12,26.3,25.09,0.04408
Central African Republic,1993,419.8,26.5,25.75,0.038610000000000005
Central African Republic,1994,271.51,26.38,25.68,0.03701
Central African Republic,1995,346.11,27.15,25.63,0.04155
Central African Republic,1996,304.63,31.29,25.72,0.03916
Central African Republic,1997,276.42,27.73,26.04,0.039
Central African Republic,1998,278.33,27.57,26.2,0.15794
Central African Republic,1999,280.91,27.18,25.47,0.12287999999999999
Central African Republic,2000,251.21,32.02,25.61,0.13724
Central African Republic,2001,250.36,31.71,25.71,0.12194
Central African Republic,2002,260.75,32.28,25.82,0.09231
Central African Republic,2003,293.66,31.26,26.01,0.1373
Central African Republic,2004,320.74,33.1,26.14,0.08723
Central African Republic,2005,331.16,33.35,26.33,0.1128
Central African Republic,2006,354.67,33.58,26.21,0.14459
Central African Republic,2007,404.37,34.86,26.07,0.16566
Central African Republic,2008,464.56,35.01,25.97,0.14122
Central African Republic,2009,474.71,35.21,26.51,0.09873
Central African Republic,2010,487.95,37.01,26.33,0.11659000000000001
Central African Republic,2011,551.03,37.69,25.64,0.11615999999999999
Central African Republic,2012,565.83,37.52,25.64,0.11610999999999999
Chad,1970,128.79,10.33,27.02,0.00394
Chad,1971,134.69,9.49,26.91,0.0038
Chad,1972,153.44,11.02,27.45,0.00379
Chad,1973,165.61,9.71,27.71,0.00373
Chad,1974,163.14,9.08,26.89,0.0026899999999999997
Chad,1975,211.47,10.57,26.99,0.00285
Chad,1976,207.53,10.63,27.49,0.00294
Chad,1977,219.81,10.99,26.83,0.0034
Chad,1978,256.82,12.21,27.11,0.00298
Chad,1979,227.08,13.33,27.55,0.00318
Chad,1980,228.82,13.2,27.48,0.00372
Chad,1981,190.11,13.99,27.19,0.00315
Chad,1982,176.84,14.05,27.26,0.0034700000000000004
Chad,1983,172.26,12.78,27.14,0.00318
Chad,1984,185.39,10.72,27.56,0.00278
Chad,1985,202.75,10.69,27.41,0.00248
Chad,1986,203.5,16.58,27.56,0.00252
Chad,1987,214.94,16.11,27.66,0.0026100000000000003
Chad,1988,265.24,16.67,27.32,0.00243
Chad,1989,248.3,16.36,26.84,0.00259
Chad,1990,291.55,16.63,27.62,0.0030800000000000003
Chad,1991,304.87,16.68,27.55,0.00248
Chad,1992,296.04,16.93,26.92,0.0027199999999999998
Chad,1993,222.92,15.21,27.61,0.00248
Chad,1994,173.99,12.92,27.26,0.0024
Chad,1995,206.26,13.68,27.46,0.00256
Chad,1996,221.67,13.81,27.78,0.00245
Chad,1997,205.86,14.86,27.8,0.00252
Chad,1998,224.55,15.36,27.9,0.0142
Chad,1999,190.56,14.63,27.78,0.015359999999999999
Chad,2000,165.76,13.76,27.45,0.01547
Chad,2001,196.97,13.81,27.64,0.012
Chad,2002,220.38,13.38,27.77,0.0141
Chad,2003,291.94,13.2,27.88,0.014130000000000002
Chad,2004,453.52,13.01,28.02,0.01285
Chad,2005,658.3,12.82,28.21,0.01227
Chad,2006,709.77,12.68,28.05,0.012209999999999999
Chad,2007,798.55,12.59,27.86,0.011890000000000001
Chad,2008,925.64,12.52,27.7,0.01069
Chad,2009,800.46,12.47,28.32,0.00883
Chad,2010,891.7,12.56,28.7,0.00913
Chad,2011,983.45,12.49,27.78,0.00886
Chad,2012,967.41,12.27,27.7,0.00859
Chile,1970,932.86,33.54,9.65,0.0043100000000000005
Chile,1971,1094.68,30.89,9.16,0.004379999999999999
Chile,1972,1173.22,30.69,9.59,0.00449
Chile,1973,1640.03,23.58,9.41,0.004370000000000001
Chile,1974,1554.39,36.35,9.29,0.0042
Chile,1975,719.6,30.02,9.42,0.0039299999999999995
Chile,1976,961.42,26.53,9.35,0.0039299999999999995
Chile,1977,1278.33,25.31,10.01,0.00372
Chile,1978,1441.94,27.27,9.96,0.0037600000000000003
Chile,1979,1937.27,28.93,9.8,0.00387
Chile,1980,2542.76,31.5,9.9,0.00385
Chile,1981,2979.61,35.61,9.96,0.00361
Chile,1982,2156.51,34.82,10.05,0.00324
Chile,1983,1709.44,32.33,10.31,0.00324
Chile,1984,1624.63,30.08,9.44,0.00328
Chile,1985,1444.28,28.32,10.04,0.00312
Chile,1986,1517.86,28.32,9.84,0.00314
Chile,1987,1760.31,30.67,10.27,0.00315
Chile,1988,2026.84,33.49,9.73,0.00352
Chile,1989,2288.55,35.86,10.02,0.00392
Chile,1990,2494.53,38.02,9.83,0.00412
Chile,1991,2803.56,38.18,9.73,0.00392
Chile,1992,3350.21,42.76,9.74,0.00404
Chile,1993,3535.17,47.96,9.94,0.00419
Chile,1994,4024.22,52.93,10.05,0.0044
Chile,1995,5107.28,56.37,9.78,0.00462
Chile,1996,5349.8,58.85,9.76,0.00505
Chile,1997,5745.37,60.95,10.34,0.00557
Chile,1998,5446.58,62.47,10.29,0.0061200000000000004
Chile,1999,4957.78,62.1,9.83,0.0064
Chile,2000,5074.9,64.98,9.56,0.00589
Chile,2001,4574.59,65.59,9.82,0.00586
Chile,2002,4446.25,64.74,9.74,0.0058200000000000005
Chile,2003,4772.56,67.01,10.08,0.00595
Chile,2004,6194.85,69.17,10.21,0.00624
Chile,2005,7598.53,70.36,9.89,0.00628
Chile,2006,9464.55,75.38,10.17,0.006229999999999999
Chile,2007,10502.35,77.78,9.49,0.006840000000000001
Chile,2008,10751.48,77.6,10.16,0.006640000000000001
Chile,2009,10208.91,73.95,9.99,0.006540000000000001
Chile,2010,12808.03,77.26,9.71,0.0067
Chile,2011,14637.24,79.53,10.03,0.00683
Chile,2012,15351.55,81.79,10.27,0.006940000000000001
China,1970,113.16,9.09,6.57,0.00229
China,1971,118.65,10.03,6.85,0.00228
China,1972,131.88,10.76,6.81,0.00232
China,1973,157.09,10.66,7.21,0.00233
China,1974,160.14,10.56,6.66,0.0023
China,1975,178.34,10.61,7.1,0.00247
China,1976,165.41,10.5,6.47,0.0025
China,1977,185.42,10.56,6.85,0.00267
China,1978,156.4,11.27,7.05,0.00285
China,1979,183.98,13.35,7.07,0.00286
China,1980,194.8,14.58,6.95,0.00281
China,1981,197.07,15.02,6.93,0.00274
China,1982,203.33,15.75,7.15,0.00279
China,1983,225.43,16.14,6.93,0.00288
China,1984,250.71,17.27,6.52,0.00302
China,1985,294.46,19.12,6.74,0.00299
China,1986,281.93,19.82,6.87,0.0030800000000000003
China,1987,251.81,21.14,7.25,0.00309
China,1988,283.54,22.86,7.22,0.0033399999999999997
China,1989,310.88,23.63,7.24,0.0034
China,1990,317.88,24.84,7.64,0.00343
China,1991,333.14,26.53,7.1,0.00351
China,1992,366.46,28.7,6.86,0.00358
China,1993,377.39,30.77,6.92,0.00373
China,1994,473.49,33.2,7.5,0.00387
China,1995,609.66,35.46,7.21,0.00419
China,1996,709.41,35.77,6.96,0.00426
China,1997,781.74,38.29,7.37,0.0041600000000000005
China,1998,828.58,41.0,8.05,0.00414
China,1999,873.29,42.49,7.84,0.00405
China,2000,959.37,45.06,7.24,0.00403
China,2001,1053.11,44.77,7.6,0.00405
China,2002,1148.51,45.59,7.8,0.00428
China,2003,1288.64,47.56,7.52,0.00483
China,2004,1508.67,47.72,7.71,0.00549
China,2005,1753.42,49.41,7.41,0.00599
China,2006,2099.23,50.97,7.95,0.006540000000000001
China,2007,2693.97,52.37,8.13,0.00692
China,2008,3468.3,54.64,7.57,0.00757
China,2009,3832.24,56.33,7.81,0.00798
China,2010,4550.45,57.69,7.55,0.00836
China,2011,5618.13,57.73,7.36,0.00898
China,2012,6316.92,60.42,7.08,0.00922
Colombia,1970,335.12,24.87,24.93,0.00598
Colombia,1971,355.41,25.95,24.56,0.00515
Colombia,1972,385.11,23.19,25.04,0.0055
Colombia,1973,448.03,22.34,25.18,0.00512
Colombia,1974,525.53,23.42,24.66,0.00524
Colombia,1975,544.29,25.75,24.61,0.00557
Colombia,1976,623.43,28.5,24.77,0.00591
Colombia,1977,773.75,28.27,25.29,0.00535
Colombia,1978,904.01,29.15,25.12,0.00569
Colombia,1979,1061.85,29.86,25.21,0.00569
Colombia,1980,1241.64,29.39,25.43,0.00573
Colombia,1981,1323.38,29.99,25.14,0.00545
Colombia,1982,1386.67,28.47,25.19,0.0055
Colombia,1983,1348.8,27.37,25.63,0.0054600000000000004
Colombia,1984,1304.18,28.7,24.88,0.00492
Colombia,1985,1165.04,28.74,25.01,0.00496
Colombia,1986,1142.94,28.94,25.01,0.00502
Colombia,1987,1165.98,28.85,25.63,0.00533
Colombia,1988,1232.23,32.4,25.21,0.00504
Colombia,1989,1218.21,33.61,24.86,0.00498
Colombia,1990,1445.33,35.23,25.22,0.00527
Colombia,1991,1456.69,35.49,25.34,0.0051
Colombia,1992,1697.11,33.15,25.53,0.00518
Colombia,1993,1893.54,34.07,25.21,0.005379999999999999
Colombia,1994,2284.84,36.18,25.16,0.00476
Colombia,1995,2539.91,38.87,25.49,0.00492
Colombia,1996,2620.54,36.56,25.15,0.00495
Colombia,1997,2827.38,35.37,25.58,0.00499
Colombia,1998,2566.02,35.97,25.88,0.0043100000000000005
Colombia,1999,2209.93,34.68,24.87,0.0038299999999999996
Colombia,2000,2520.48,35.11,25.03,0.00415
Colombia,2001,2439.68,35.63,25.41,0.0038200000000000005
